Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
aae5ff063f4747,3c6593fdf63df1,541a78eb0e87d3,0,0,0.0,0,0,0,93,0,0,0,0.0,1381,duo,47,47,1533,0,0.0,0,0.0,0,0,24.05,1,0,0.0
e8860f24c0e0e4,0776e92e6ea06e,615a771219c1e6,0,1,0.0,0,0,1,50,0,0,0,0.0,1354,duo-fpp,47,45,1505,0,0.4444,0,0.0,0,0,1110.0,2,0,0.5652
83052d92173196,565344f5369705,264ea0b8424244,0,0,114.0,1,0,0,83,1724,0,0,0.0,1802,squad,25,24,-1,0,0.0,0,0.0,0,0,142.4,2,1674,0.0
63aa1db50b10fb,d34ae3948e9914,7cd569ee584fa4,0,0,0.0,0,0,0,66,0,0,0,0.0,1380,duo-fpp,48,47,1500,0,0.0,0,0.0,0,0,317.1,3,0,0.383
7f6d8e60a1eec2,628a1739353421,177af126be801b,0,0,278.8,1,0,0,13,0,3,2,28.22,1254,duo-fpp,47,46,1492,0,1024.0,0,0.0,0,0,1605.0,3,0,0.6087
eb827d8b9edd58,459f3162748ada,191e7382c8d847,0,0,172.7,1,0,0,11,0,2,2,46.95,1274,duo-fpp,47,41,1496,0,0.0,0,0.0,0,0,296.9,3,0,0.4565
cfa647269c465c,c806bb12920927,96aae39c61e92b,0,0,211.4,2,0,0,14,1530,3,3,10.68,1391,squad-fpp,31,31,-1,2,0.0,0,0.0,0,0,365.0,2,1529,0.4
aa14acde7443ad,50c4a97d226ecf,8363c7e529fdbc,0,1,100.0,0,1,3,32,0,1,1,7.409,1851,duo,48,45,1540,0,960.6,0,0.0,0,0,855.8,3,0,0.4043
0d656169e80b0f,013e113954e9f5,9ac74b44f9da61,0,1,287.5,2,1,0,10,0,3,2,53.14,1315,squad-fpp,28,28,1404,1,1599.0,0,0.0,0,0,1214.0,2,0,0.5556
8ac5d8ea7e4108,418f3da73b0f03,2fdcdd1a01f828,0,0,40.85,0,0,0,83,0,0,0,0.0,1456,solo-fpp,97,94,1530,0,0.0,0,0.0,0,0,27.19,1,0,0.1667
3c73257e243229,30df82cff2dc25,836bf5e3ff735d,1,0,89.01,0,0,0,49,1000,0,0,0.0,1399,duo,50,46,-1,0,0.0,0,0.0,0,0,390.2,4,1500,0.8571
0df7adb010ccf3,f39f86bfb39e7f,d24c3fd125f3bf,0,0,0.0,0,0,1,60,1074,0,0,0.0,1917,squad-fpp,28,26,-1,0,0.0,0,0.0,0,0,313.3,4,1527,0.4074
6c2a836c3b0935,e896bea3cd3e9c,3d31f52286cb64,0,1,281.1,0,1,1,24,0,1,1,14.11,1771,duo-fpp,47,44,1566,1,1526.0,0,69.04,0,0,1589.0,5,0,0.8261
70c3bca5e2cfef,a9724c70d02abe,28d6300b98cf75,0,0,470.3,0,1,1,5,0,5,1,50.22,1404,solo-fpp,97,97,1747,0,0.0,0,0.0,0,0,338.7,3,0,0.4792
e7a58e5720b973,b909056a2d7acd,32785073d0fe80,0,1,0.0,0,0,1,70,1237,0,0,0.0,1383,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,220.1,2,1518,0.2857
bbedb63e32e7e4,e39aad22826c55,17fd692980c302,0,0,29.7,0,0,0,62,0,0,0,0.0,1883,solo-fpp,97,94,1713,0,0.0,0,0.0,0,0,815.8,1,0,0.4896
09990e75113fcc,0f95a5995651ec,44333e8851d8af,0,2,83.8,1,0,0,30,0,1,1,5.361,1814,duo-fpp,48,47,1506,0,2230.0,0,0.0,0,0,936.8,6,0,0.5957
227684ee6eec89,c3209f39626ad7,b22a954b7d6995,0,0,0.0,0,0,0,50,0,0,0,0.0,1766,squad-fpp,29,28,1515,0,0.0,0,0.0,0,0,42.97,0,0,0.6071
671fa5ad122071,59a2b2dc2861cc,2f62579134fd58,1,9,329.2,0,0,1,7,1462,3,1,276.5,1789,duo,46,45,-1,0,3878.0,0,0.0,0,0,1583.0,3,1563,0.9556
93b00ff7bec0d6,bb846f03671a12,b0ccd1d865a71a,0,0,186.5,0,1,0,27,0,2,1,2.361,1509,solo-fpp,98,96,1499,0,0.0,0,0.0,0,0,113.8,2,0,0.2371
2e175df9d50380,c342409f0d4d5f,06035fdc4afb8e,0,0,269.5,2,0,0,35,1322,1,1,129.0,1356,squad-fpp,29,29,0,0,0.0,0,0.0,0,0,316.7,2,1506,0.3929
7d98e0e0f715d9,2ffd10043e07a3,8c524c27a09d59,1,0,64.68,0,0,0,89,1293,0,0,0.0,1368,solo-fpp,96,95,-1,0,0.0,0,0.0,0,0,31.77,1,1492,0.0842
e3a7ae7c3e65e1,272133d49536c7,da5c368610ab68,0,0,9.285,0,0,0,78,0,0,0,0.0,1792,squad-fpp,29,28,1495,0,0.0,0,0.0,0,0,466.5,2,0,0.1429
51df8bac842b5c,1a09523536cc52,52e79fc6b56acd,2,6,983.5,8,0,4,1,0,8,2,101.3,1410,squad-fpp,29,29,1490,2,0.0,0,0.0,0,0,3780.0,3,0,1.0
28fb3b4409b894,ec28b4ac7f4f0e,8403d7336dcf2d,0,0,22.23,0,0,0,86,0,0,0,0.0,1326,duo-fpp,47,45,1522,0,0.0,0,0.0,0,0,52.94,1,0,0.0435
bf73fc166f1a60,ce8fb85de569be,7ba81a9f43d15c,0,0,54.18,0,0,0,56,0,0,0,0.0,1452,duo-fpp,46,46,1464,0,0.0,0,0.0,0,0,40.72,1,0,0.6222
77950fede6cf73,ac9366c46687be,70e24a875eefd2,0,2,0.0,0,0,1,59,0,0,0,0.0,1863,duo-fpp,49,47,1474,0,3283.0,0,0.0,0,0,1234.0,5,0,0.5833
a22ca87ef7f88f,a01f956d9e42f4,c484580e765f3b,0,0,100.0,1,0,0,46,1369,1,1,14.12,1383,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,15.7,2,1502,0.0714
9d9bcb483c8526,0d76588e7cbcc6,c84d116ce4ea4b,0,0,0.0,0,0,0,71,0,0,0,0.0,1378,squad-fpp,29,29,1478,0,0.0,0,0.0,0,0,9.814,0,0,0.25
c2a663b347e520,947d048e6e01f2,9a42a8ffdd5b37,0,1,460.6,2,1,1,13,0,3,1,25.38,1868,squad-fpp,29,27,1414,0,381.7,0,0.0,0,0,731.2,4,0,0.3571
d6064b1beab4b6,d8fb1ba7b12cb4,dd808a673b2975,0,2,48.93,1,0,7,22,0,1,1,173.7,1888,squad,27,26,1441,0,3691.0,0,0.0,0,0,2765.0,4,0,0.9615
b0b7fc783eafa0,17d9f73a4e52c2,11f4447438d8dc,0,0,0.0,0,0,0,94,1213,0,0,0.0,1980,squad,28,27,-1,0,0.0,0,0.0,0,0,43.26,0,1484,0.0
5965e444b95a1d,2f6d697458eb33,3c8279612410ee,1,4,214.3,1,0,6,30,1473,1,1,18.83,1362,squad-fpp,27,26,-1,0,431.1,0,27.1,0,0,1308.0,7,1496,0.6538
9c15eeaf5d71b2,a6325785380c64,3ecb156e94919e,0,0,0.0,0,0,0,96,0,0,0,0.0,1884,squad,29,28,1476,0,0.0,0,0.0,0,0,54.76,2,0,0.0
c4cb22afcaaf14,e8956937ba1d34,5e22a230ce9d29,0,2,61.16,0,0,1,41,0,0,0,0.0,1348,squad-fpp,24,24,1463,0,0.0,0,0.0,0,0,1834.0,4,0,0.6522
303426349709ec,7a1a723f617997,67d496f3aa97f6,0,1,121.1,1,0,0,57,1352,0,0,0.0,1417,duo,49,45,-1,1,0.0,0,0.0,0,0,443.1,2,1648,0.4792
31f180640418c8,173fe6bae2e2a4,78839ad07984ca,1,0,296.9,2,0,0,16,0,2,1,16.24,1469,squad,27,25,1527,1,0.0,0,0.0,0,0,1261.0,4,0,0.5769
c320f6b992afa7,4dfd405ac1416e,21653bae7057f4,0,0,100.0,0,0,0,42,1339,1,1,2.136,1378,solo-fpp,94,93,-1,0,0.0,0,0.0,0,0,5.868,1,1456,0.0107
b64ec437cd2bd8,1f3aebef88b03d,8a3fd925215a08,0,0,0.0,0,0,0,64,0,0,0,0.0,1808,duo-fpp,46,43,1559,1,0.0,0,0.0,0,0,512.1,5,0,0.3111
336e39079c4513,f22428ab49fe7f,62aca340b1f46f,0,0,0.0,0,0,0,87,1203,0,0,0.0,1384,squad-fpp,25,25,-1,0,0.0,0,0.0,0,0,0.0,0,1487,0.0
aa59a845e9eacc,8e5647056b8895,612669d6b1cdb1,0,2,226.1,3,0,0,12,0,2,1,57.11,1797,squad-fpp,29,29,1400,1,1043.0,0,4.912,0,0,3555.0,5,0,0.75
47c9cd9a823600,ec1b17decfe769,67c3f123ba2166,2,4,566.6,4,0,10,4,1839,5,2,46.51,1382,squad,28,28,-1,1,0.0,0,0.0,0,0,2290.0,3,1608,0.9259
5a5dc3a45dd601,5b030340616c00,f9372798cc5976,1,0,0.0,0,0,0,63,0,0,0,0.0,1357,squad-fpp,30,29,1500,0,0.0,0,0.0,0,0,1151.0,3,0,0.3793
85cad627233f4a,0b9a9e1e932e34,2262a437b703ce,1,2,158.5,2,0,1,18,0,2,1,28.56,1898,squad,28,27,1465,0,0.0,0,0.0,0,0,626.2,4,0,0.2222
ddb0233c174c5b,77cb10e0834800,b65023913498cd,0,5,167.5,1,1,3,17,0,2,2,96.89,1799,duo-fpp,49,47,1605,0,159.6,0,0.0,0,0,2087.0,3,0,0.6667
001b7ace8b67a4,261eb532365ced,45191906f2a973,0,1,82.56,0,0,5,52,1228,0,0,0.0,1399,squad,29,28,-1,0,1293.0,0,0.0,0,0,1274.0,6,1554,0.5714
0caf3dd5d2e58c,ea76f32618dc0f,48c2dbc12e91f9,0,6,607.1,5,3,3,1,0,8,3,164.2,1863,squad,29,29,1468,1,256.8,0,0.0,0,0,4003.0,8,0,1.0
874f977de38099,5b8ae9036b9141,8cc6339fb8a3a8,2,5,409.9,3,0,5,8,1378,4,1,103.8,1440,squad,29,28,-1,0,538.7,0,0.0,0,0,2845.0,6,1532,0.8571
eaabfdaf368e10,a7aa95110c7d7a,3b3b448c32bf48,0,1,161.1,1,1,1,13,0,2,1,34.3,1350,duo-fpp,50,49,1495,1,0.0,0,0.0,0,0,1017.0,5,0,0.7551
ff92a46227bd3b,ba2fdf91e4350c,d3e52c32cd201f,1,0,220.4,2,0,0,13,1441,2,2,10.78,1302,squad-fpp,29,27,-1,0,0.0,0,0.0,0,0,285.5,3,1521,0.9643
3a76057c34616d,0528ce97eba4be,c03c4b38ce1c55,0,1,201.6,1,1,3,12,1057,3,2,12.52,1416,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,184.4,3,1505,0.5208
48ed5116e54dff,4813efa215496a,5f4b378e8a95d6,0,0,0.0,0,0,0,85,0,0,0,0.0,1917,solo,92,82,1475,0,0.0,0,0.0,0,0,32.2,2,0,0.044
74e2fcfadf0a7d,168a534a4fdabd,0b20dfdddb83d6,1,2,225.8,1,0,2,17,1567,2,1,14.94,1346,squad-fpp,26,25,-1,0,1559.0,0,0.0,0,0,1444.0,6,1536,0.64
91e8301b2fac5c,5e219bf90b1214,7fd19cfb276b71,2,4,432.4,2,1,2,11,0,3,1,30.87,1382,squad,28,28,1299,0,0.0,0,0.0,0,0,2231.0,3,0,1.0
37031cf15e6fe4,6ffe69739caf10,3cb8623b7e9185,1,1,291.3,1,1,1,17,1184,2,2,20.95,1420,duo-fpp,50,47,-1,0,0.0,0,68.85,0,0,2607.0,7,1421,0.8776
4c60bbbdfd195b,c3e329ee41bf5e,e6d3ac962a6947,0,3,241.4,0,0,1,8,1276,3,1,64.77,1444,solo,99,96,-1,0,0.0,0,0.0,0,0,977.3,3,1527,0.4898
8e769739e10942,10ef64aa1227d6,c102b5aa6c8d80,0,0,88.7,1,1,0,29,1233,1,1,8.292,1764,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,306.9,2,1511,0.5357
2819090f3c3f9d,2f86fd34d7d763,ffed6b75ebe4ce,0,4,408.4,1,1,2,11,0,2,1,15.06,1428,squad-fpp,28,26,1385,3,0.0,0,0.0,0,0,2514.0,7,0,0.8889
7ec4897f5cdba6,a458fc3030baca,988dac4e5c3ebc,0,0,45.6,0,0,0,85,0,0,0,0.0,1349,duo-fpp,50,48,1493,0,0.0,0,0.0,0,0,106.5,2,0,0.1224
0724a43bc27410,953bd98d38484c,9651fc18ff1d22,0,1,0.0,0,0,0,68,1000,0,0,0.0,1861,squad,26,25,-1,0,0.0,0,0.0,0,0,1730.0,6,1500,0.24
6f0c798a1c3e90,fc039f1d9c11f7,74b46916150ba0,0,0,68.6,0,0,0,78,0,0,0,0.0,1394,squad-fpp,27,26,1494,0,0.0,0,0.0,0,0,100.1,3,0,0.0769
e48c889417f4e1,bb5ef1fd120583,f9a865129a9791,1,2,274.7,1,2,3,15,0,2,1,63.37,1872,duo,49,48,1490,0,3109.0,0,0.0,0,0,2497.0,8,0,0.8542
a88d0b8790fdba,aaf0515f2d1979,a8b3509f37fc4a,1,2,276.8,0,0,3,16,0,2,1,25.27,1427,solo-fpp,99,95,1531,0,0.0,0,0.0,0,0,686.7,7,0,0.6531
a387425c14d1e5,8a5b9902c68c0e,d6dbfc34d7d83d,0,0,258.2,1,0,0,27,0,1,1,6.831,1871,duo,45,43,1485,0,4069.0,0,40.56,0,0,2596.0,8,0,0.6818
6c60e709b5d79f,c53391e697858c,1f036d92e73659,0,0,0.0,0,0,0,88,0,0,0,0.0,1356,squad-fpp,28,28,1321,0,0.0,0,0.0,0,0,6.767,0,0,0.037
ff7e9c4a07d4b2,7495d67ab1cb18,19750fe1201d2b,0,0,0.0,0,0,0,95,1108,0,0,0.0,1395,duo,48,45,-1,0,0.0,0,0.0,0,0,10.59,0,1476,0.0
8db8c8d65d6257,cebf78143bf818,6656d4daef44c5,0,2,434.5,2,0,3,8,1147,3,2,28.27,1430,duo-fpp,49,46,-1,0,0.0,0,0.0,0,0,2188.0,2,1531,0.9792
b8500ec64fa0ea,b91c5577c91913,7120891726a10b,1,1,133.9,1,0,0,35,987,1,1,58.79,1423,squad,30,29,-1,0,0.0,0,0.0,0,0,346.5,2,1483,0.4138
c6aa482d8e4ce5,58aeecd5480ca8,141c041f1bf675,1,0,174.1,2,1,0,28,0,1,1,38.02,1377,squad-fpp,26,25,1424,0,0.0,0,0.0,0,0,320.6,2,0,0.56
05a3043e34865b,8e390d6f4b5b03,0f9fde3cbf949f,0,0,0.0,0,0,0,91,0,0,0,0.0,1291,squad,28,27,1471,0,0.0,0,0.0,0,0,94.27,1,0,0.0741
ac623bb46259df,d338476a905212,078f7d05be7022,0,0,0.0,0,0,0,41,0,0,0,0.0,1292,squad,27,26,1500,0,0.0,0,0.0,0,0,508.9,2,0,0.9231
cd421448012176,b6e9480e907aed,da061fe2055f02,0,1,89.44,1,0,1,29,1094,1,1,18.04,1218,duo,48,48,-1,0,465.1,0,0.0,0,0,992.3,4,1482,0.5745
1efdd41d3e8090,4a104e862ef188,4d14224b47a6b9,0,0,563.0,4,1,0,2,0,4,2,38.28,1439,squad-fpp,29,26,1487,1,0.0,0,0.0,0,0,2013.0,3,0,0.7143
babbd5694b312c,1a645e77f20770,8058457faa43cb,0,1,0.0,0,0,0,50,0,0,0,0.0,1299,solo-fpp,91,90,1502,0,0.0,0,0.0,0,0,1659.0,4,0,0.7556
1fbea7fb440b1b,1b7c22ec4f938d,579413d066f2aa,0,0,0.0,0,0,0,85,0,0,0,0.0,1777,squad-fpp,28,27,1493,0,0.0,0,0.0,0,0,164.0,2,0,0.1111
394dc9da91de57,1dd0aa28e1e9e7,2ad5ff1466ec22,0,4,65.05,0,0,17,55,1614,0,0,0.0,1384,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,2753.0,7,1516,0.6071
420a8f1cd998ef,8c72587f3b3c23,ab44825a3ce3cb,0,0,0.0,0,0,0,84,0,0,0,0.0,1310,solo-fpp,93,92,1513,0,0.0,0,0.0,0,0,31.23,1,0,0.0978
e69acff95a0207,6971e9aae8332d,3378c5d534cf06,0,0,0.0,0,0,0,74,0,0,0,0.0,1762,squad-fpp,29,28,1486,0,0.0,0,0.0,0,0,249.7,4,0,0.2857
0f08407fae7569,b451330de3c47d,54589c61aa582e,0,3,292.4,1,2,2,10,0,3,1,173.0,1412,squad-fpp,28,28,1418,0,0.0,0,25.12,0,0,1814.0,3,0,0.7407
78512b2e672d56,e34551558038e2,1a2c4f6ada5441,2,1,232.5,3,0,1,16,0,2,1,141.5,1363,squad-fpp,31,30,1337,1,262.7,0,0.0,0,0,2965.0,4,0,0.7333
878816b85f5efe,16d165b3be4658,2ac0773c10715b,0,0,0.0,0,0,0,95,0,0,0,0.0,1424,solo-fpp,96,92,1587,0,0.0,0,0.0,0,0,0.0,0,0,0.0
ea4af96e4fc12a,e495fd87d67c04,f602b871cda154,0,1,359.3,3,1,4,11,1387,3,2,75.74,1380,squad-fpp,29,28,-1,0,1154.0,0,0.0,0,0,1032.0,2,1545,0.5714
27d4f0abbad5f8,a248d0b3510db3,5013200ab4dc6d,0,0,56.76,0,0,0,85,0,0,0,0.0,1373,solo-fpp,96,93,1557,0,0.0,0,0.0,0,0,43.78,1,0,0.1158
947690a8faa129,22f3cc6ee988bb,9305dab0daec6a,0,1,79.2,0,0,0,47,0,0,0,0.0,1329,squad-fpp,28,27,1500,0,0.0,0,19.48,0,0,2973.0,8,0,0.7778
ab1f1cd13a1b6e,0ea6edcaaccf28,5961b238fb3523,3,2,816.4,3,1,1,9,0,3,1,87.53,1302,squad-fpp,27,25,1706,0,0.0,0,0.0,0,0,3161.0,9,0,1.0
3f557d2ebf8a5a,f5e55b1fe15b6c,7bb23b9bbd2db1,0,0,0.0,0,0,0,96,0,0,0,0.0,1985,solo,98,94,1500,0,0.0,0,0.0,0,0,0.0,0,0,0.0
8171495b03135c,aebbd9f3994655,539451b60ffffa,0,0,152.5,1,0,0,44,0,1,1,17.22,1933,squad-fpp,26,26,1399,0,0.0,0,0.0,0,0,149.6,2,0,0.04
81b74e8d636d22,dcb6e453257a83,97a3af36e3a035,0,0,107.3,1,1,0,28,0,1,1,4.347,1899,squad-fpp,29,29,1450,1,6430.0,0,27.75,0,0,1345.0,5,0,0.5714
dfe5bb92f264d1,7809e0c0b8e790,d1c6db542a852b,0,0,140.8,2,1,0,19,0,2,2,12.99,1958,squad-fpp,28,28,1488,2,1258.0,0,0.0,1,0,436.2,5,0,0.4444
24efa9fb74eb9e,877b202e3f66f8,860a617ee62c96,0,0,100.0,0,1,0,38,0,1,1,1.135,1907,solo-fpp,97,97,1621,0,259.3,0,0.0,0,0,225.7,0,0,0.125
2b4b25b4a3dfe0,c676741f8cbcc5,6ad7eecb6b160e,1,2,91.48,0,0,2,45,0,0,0,0.0,1918,squad-fpp,27,26,1385,0,8209.0,0,0.0,0,0,2833.0,6,0,0.7692
8ec82591f026ac,432bbcd7c65856,96b8e56d358bf9,0,0,0.0,0,0,0,71,1146,0,0,0.0,1367,solo,98,97,-1,0,0.0,0,0.0,0,0,131.9,4,1492,0.299
941ba5450ba289,2e7f271c0f7d76,5772757c949423,1,1,397.9,4,0,1,9,1000,4,2,101.9,1338,duo-fpp,50,49,-1,0,0.0,0,0.0,0,0,449.6,2,1500,0.4286
1dbe9f58be46a4,b3ddb8b156e0c7,abcef673b3ecb1,0,0,87.67,1,0,0,40,0,1,1,3.825,1973,duo,49,47,1511,0,0.0,0,0.0,0,0,151.8,2,0,0.0833
a27ee1ab7d56ec,a0b043713d218b,fddd184f218d89,0,2,540.9,6,4,1,1,0,8,3,16.53,1352,squad-fpp,29,28,1384,0,0.0,0,0.0,0,0,2085.0,5,0,0.8929
99f0d1caf6bb23,9080a347f06cf8,563b8fe603b241,1,0,935.0,0,5,2,10,1000,11,2,103.7,897,normal-solo-fpp,28,18,-1,0,1820.0,0,323.5,0,0,1210.0,29,1500,0.7037
e27e6b61d1ffa0,bffc5ff5421609,bf54a9920bf399,0,0,0.0,0,0,0,55,0,0,0,0.0,1861,squad-fpp,26,25,1588,0,1301.0,0,0.0,0,0,1154.0,3,0,0.48
c11904e67b8d79,93f628073b9e2c,ebce01494936bc,0,0,0.0,0,0,0,82,0,0,0,0.0,1824,solo,95,89,1524,0,0.0,0,0.0,0,0,134.4,1,0,0.1383
a99367a57e3388,600b4f244b3861,f92901955dfbe4,0,0,0.0,0,0,0,93,1011,0,0,0.0,1492,duo,50,50,-1,0,0.0,0,0.0,0,0,51.83,2,1512,0.0612
d820c1cfecf4c6,b07882d0f736fd,e939258e4f65b0,0,0,0.0,0,0,1,72,0,0,0,0.0,1390,squad,29,29,1497,0,0.0,0,0.0,0,0,614.8,4,0,0.2857
04adf32f0dc4a7,c350ee311b8ad3,e26ce8819fca01,0,0,0.0,0,0,0,71,1024,0,0,0.0,1309,squad-fpp,28,27,-1,0,1591.0,0,0.0,0,0,479.5,5,1512,0.3333
9733c89325514a,79249a3e0371fc,8e25d5af5aefa5,0,3,458.4,0,1,2,6,0,4,1,259.7,1921,solo,97,90,1500,0,0.0,0,0.0,0,0,4266.0,7,0,0.75
f125f568766096,189a764fc351f2,6eb21208b2c33f,0,0,122.9,1,0,0,48,0,1,1,77.38,1839,squad-fpp,29,27,1500,0,0.0,0,0.0,0,0,236.1,2,0,0.0357
980359c02bd985,c2d757e03e9c93,d5e93d8d7289b9,0,2,320.8,3,0,8,17,1426,2,1,75.28,1767,squad-fpp,27,25,-1,0,7684.0,0,0.0,0,0,1487.0,4,1613,0.6538
0612866de0d841,855684100806dd,2ff0db72849ee6,0,0,0.0,0,0,0,86,0,0,0,0.0,1356,squad-fpp,33,31,1469,0,0.0,0,0.0,0,0,6.947,0,0,0.125
74e04d45513b1b,b1fb76ac716398,8ca209f7bb35b2,3,3,198.2,1,0,3,19,0,1,1,58.41,1903,duo,49,49,1521,0,2493.0,0,0.0,0,0,2658.0,6,0,0.8333
e95d917ff40701,d26a8278315b52,d655dcad39abcb,0,0,0.0,0,0,0,71,0,0,0,0.0,1451,solo-fpp,93,90,1514,0,0.0,0,0.0,0,0,63.3,2,0,0.2174
cf5b5181b0400c,1ecd024e568805,5a9ba8241aa5ff,0,0,0.0,0,0,0,90,0,0,0,0.0,1327,duo-fpp,49,44,1465,0,0.0,0,0.0,0,0,70.7,2,0,0.0208
4811a0d6a350f6,570598ed9c6967,5006d131b25312,0,0,100.0,1,1,0,42,0,1,1,23.71,1279,squad,28,26,1524,0,0.0,0,0.0,0,0,39.88,1,0,0.0741
6670f3fe7b5f00,76c805795d2681,625cc032ef1253,1,2,100.0,1,0,31,29,1327,1,1,29.67,1823,squad-fpp,27,26,-1,0,4871.0,0,0.0,0,0,1586.0,3,1591,0.6154
90ee135ea7d893,b378c9eb4da14f,053558d1659193,0,0,44.2,0,0,0,69,0,0,0,0.0,1361,duo-fpp,45,42,1506,0,0.0,0,0.0,0,0,87.23,2,0,0.1818
6f6ec1d810f615,ab24b0af104c4d,b91e869ce6e46c,0,0,85.04,0,0,0,69,0,0,0,0.0,1764,duo-fpp,48,45,1492,0,0.0,0,0.0,0,0,157.7,2,0,0.2979
43a870f5139925,d160a130e8fcc5,2df26ad726887f,0,3,743.4,9,2,8,1,1839,9,3,20.72,1920,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,237.0,6,1496,0.3929
dedad0dca4b16f,4b929f01f59065,7a94676428d9a6,0,0,14.4,0,0,0,93,0,0,0,0.0,1773,squad-fpp,30,29,1488,0,0.0,0,0.0,0,0,54.62,1,0,0.0
824b5ee95d4364,398f5cc79be824,f9b70bc02add0f,0,0,0.0,0,0,0,74,0,0,0,0.0,1416,squad,27,26,1486,0,0.0,0,0.0,0,0,27.25,1,0,0.0385
37069698818bb3,8bf10dbb3870d2,7655f11507a746,0,0,49.0,0,0,0,91,1277,0,0,0.0,1314,squad-fpp,29,27,-1,0,0.0,0,0.0,0,0,58.8,1,1493,0.0
9e982dc3ddd8d0,50babd8757a959,088d82ad62814d,0,0,0.0,0,0,1,65,0,0,0,0.0,1377,squad-fpp,32,31,1426,0,0.0,0,0.0,0,0,372.2,4,0,0.4516
6b8f51503d3d07,7fb74e0443caec,7b6f1d7a00eb34,0,1,53.8,1,0,2,52,1559,0,0,0.0,1892,duo-fpp,44,43,-1,1,1450.0,0,0.0,1,0,1320.0,2,1610,0.5349
e0a8a4ad6fc0d1,d009714f92bdf2,de259a04fff664,0,1,0.0,0,0,4,50,0,0,0,0.0,1444,duo-fpp,48,48,1474,0,1141.0,0,0.0,0,0,1232.0,8,0,0.6596
277236a4bbf27d,945ccdebad4a91,2404e921001f68,2,3,440.7,0,0,8,11,0,2,1,9.303,1863,squad-fpp,29,29,1526,0,0.0,0,0.0,0,0,1824.0,5,0,0.8214
94e0257917d425,47cad4a7b18f13,f7f6b6a59da4aa,0,0,7.204,1,0,0,33,0,1,1,26.09,1742,squad-fpp,28,27,1470,0,0.0,0,0.0,0,0,387.7,1,0,0.0741
bdfd5c82d15ba6,3d9ac6aad916d6,c013ae0fe48fb1,0,1,75.0,0,0,2,26,0,1,1,33.56,1382,solo-fpp,96,95,1499,0,0.0,0,0.0,0,0,1535.0,5,0,0.7368
bdd2d55b38a89b,183ee224cd46fd,d865d95ccd5b8d,0,0,131.4,1,0,0,32,1339,1,1,7.251,1834,squad-fpp,28,26,-1,0,0.0,0,0.0,1,0,234.7,3,1548,0.1852
22053f5a1a2944,98fed0671cbad5,72f56df75017f8,0,0,0.0,0,0,0,90,1000,0,0,0.0,1389,duo-fpp,47,47,-1,0,0.0,0,0.0,0,0,4.008,1,1500,0.0217
1c166a90914430,1ff6d0be4b05a6,4ca58c44b6f38f,0,0,0.0,0,0,0,93,0,0,0,0.0,1371,squad-fpp,29,27,1482,0,0.0,0,0.0,0,0,123.2,3,0,0.0
c9a0d7dce000f2,12fe67ed26d112,56807ddedb2066,0,2,151.9,1,0,1,41,1000,0,0,0.0,1260,duo,49,45,-1,0,8894.0,0,0.0,0,0,985.4,7,1500,0.9583
2c40de18703510,171cf91f1d12f0,28cf2c9ddf3b00,1,0,253.9,0,0,1,34,0,1,1,43.62,1409,duo,47,46,1487,0,0.0,0,0.0,0,0,969.6,6,0,0.5435
fc92fe878a35ea,75d1bed0546ff7,a3440981980bee,0,6,232.0,1,0,1,24,1298,1,1,19.85,1383,squad-fpp,29,29,-1,0,0.0,0,0.0,0,0,2980.0,9,1548,0.9643
12a9edd681bae6,f86489c66f9e4f,7f43a5a2b46055,0,1,201.9,0,1,1,11,0,2,1,51.99,1304,solo-fpp,68,67,1511,0,0.0,0,0.0,0,0,526.1,4,0,0.5075
50fe4abd4981e6,2d8b3c1d39321b,4fd2b47f71c848,0,0,70.73,0,0,0,58,0,0,0,0.0,1389,solo-fpp,97,94,1558,0,0.0,0,0.0,0,0,757.3,3,0,0.5417
1575997b3202f1,990c9b80ab6a78,bfc8a5ded5766d,0,0,53.04,0,0,0,39,0,1,1,112.4,1896,squad-fpp,27,26,1497,0,0.0,0,0.0,0,0,698.7,6,0,0.4231
7f256d4ba69fed,2d38423f22b3a9,b4067c6b60c55b,1,5,428.7,3,0,3,16,1454,2,1,29.21,1317,squad-fpp,30,30,-1,0,0.0,0,0.0,0,0,3282.0,4,1489,0.931
5f8ba14f82da7b,31ec83814ed1b9,441c68af5c8d66,0,0,46.8,0,0,0,94,0,0,0,0.0,1976,squad-fpp,30,27,1485,0,0.0,0,0.0,0,0,71.29,0,0,0.0345
f76212e5080d7d,a09acf5d4c9dc9,38a8b94623d77d,0,0,13.6,0,0,0,35,0,1,1,8.408,1373,squad-fpp,32,30,1450,1,0.0,0,0.0,0,0,77.01,2,0,0.1935
